pairscale_mode_fastest	100000	4000	192.156199932098
pairscale_mode_fast	100000	4000	569.145999193192
pairscale_mode_default	100000	4000	792.486719846725
none	10000	100	0.000163078308105469
vsn	10000	100	1.275799036026
limma_loess	10000	100	8.117023229599
pairscale_mean	10000	100	0.0525178909301758
pairscale_median	10000	100	0.071692943572998
pairscale_trimmedmean	10000	100	0.0863759517669678
pairscale_mode_fastest	10000	100	0.0521559715270996
pairscale_mode_fast	10000	100	0.0879440307617188
pairscale_mode_default	10000	100	0.109221935272217
none	100000	100	0.00018310546875
vsn	100000	100	10.8546090126038
limma_loess	100000	100	83.296688079834
pairscale_mean	100000	100	0.125683784484863
pairscale_median	100000	100	0.379869937896729
pairscale_trimmedmean	100000	100	0.50597620010376
pairscale_mode_fastest	100000	100	0.1908278465271
pairscale_mode_fast	100000	100	0.533249139785767
pairscale_mode_default	100000	100	0.710678100585938
none	10000	500	0.000175952911376953
vsn	10000	500	5.3695638179779
limma_loess	10000	500	39.1235749721527
pairscale_mean	10000	500	0.184499979019165
pairscale_median	10000	500	0.78900408744812
pairscale_trimmedmean	10000	500	1.02512907981873
pairscale_mode_fastest	10000	500	0.352175951004028
pairscale_mode_fast	10000	500	1.08975291252136
pairscale_mode_default	10000	500	1.51891016960144
none	100000	500	0.000190973281860352
vsn	100000	500	49.5632340908051
limma_loess	100000	500	415.893201112747
pairscale_mean	100000	500	1.78972315788269
pairscale_median	100000	500	6.97817397117615
pairscale_trimmedmean	100000	500	9.35521078109741
pairscale_mode_fastest	100000	500	3.02395391464233
pairscale_mode_fast	100000	500	9.63950991630554
pairscale_mode_default	100000	500	13.4485189914703
none	10000	1000	0.000184774398803711
vsn	10000	1000	10.7640359401703
limma_loess	10000	1000	80.2953209877014
pairscale_mean	10000	1000	0.707644939422607
pairscale_median	10000	1000	2.84749794006348
pairscale_trimmedmean	10000	1000	3.79092216491699
pairscale_mode_fastest	10000	1000	1.28482604026794
pairscale_mode_fast	10000	1000	4.07898712158203
pairscale_mode_default	10000	1000	5.60610198974609
none	100000	1000	0.000187158584594727
vsn	100000	1000	91.2933111190796
limma_loess	100000	1000	823.716325044632
pairscale_mean	100000	1000	7.13228511810303
pairscale_median	100000	1000	27.013044834137
pairscale_trimmedmean	100000	1000	36.8739938735962
pairscale_mode_fastest	100000	1000	12.5513010025024
pairscale_mode_fast	100000	1000	37.3004400730133
pairscale_mode_default	100000	1000	51.7537939548492
none	10000	2000	0.000180959701538086
vsn	10000	2000	23.2210609912872
limma_loess	10000	2000	150.801786184311
pairscale_mean	10000	2000	2.81741189956665
pairscale_median	10000	2000	11.1934821605682
pairscale_trimmedmean	10000	2000	14.8153719902039
pairscale_mode_fastest	10000	2000	5.1003429889679
pairscale_mode_fast	10000	2000	15.9518101215363
pairscale_mode_default	10000	2000	21.7768659591675
none	100000	2000	0.000197172164916992
vsn	100000	2000	236.92822098732
limma_loess	100000	2000	1610.34508419037
pairscale_mean	100000	2000	28.070289850235
pairscale_median	100000	2000	105.299164772034
pairscale_trimmedmean	100000	2000	139.23012804985
pairscale_mode_fastest	100000	2000	46.4833159446716
pairscale_mode_fast	100000	2000	145.227652788162
pairscale_mode_default	100000	2000	202.98868894577
none	10000	4000	0.000195980072021484
vsn	10000	4000	52.2942159175873
limma_loess	10000	4000	304.315735816956
pairscale_mean	10000	4000	15.7058708667755
pairscale_median	10000	4000	48.6876709461212
pairscale_trimmedmean	10000	4000	63.3324081897736
pairscale_mode_fastest	10000	4000	25.6209540367126
pairscale_mode_fast	10000	4000	67.4619450569153
pairscale_mode_default	10000	4000	90.6805698871613
none	100000	4000	0.000190019607543945
vsn	100000	4000	492.788848876953
limma_loess	100000	4000	3242.04958200455
pairscale_mean	100000	4000	123.686370849609
pairscale_median	100000	4000	408.202912807465
pairscale_trimmedmean	100000	4000	549.205813884735
pairscale_mode_fastest	100000	4000	189.605808019638
pairscale_mode_fast	100000	4000	564.555250883102
pairscale_mode_default	100000	4000	794.891594171524
msdap_mwmb	10000	100	9.26252913475037
msdap_mwmb	10000	500	311.277144908905
msdap_mwmb	10000	1000	1870.75240802765
msdap_mwmb	10000	2000	19011.6433329582
msdap_mwmb	10000	100	9.55913805961609
msdap_mwmb	10000	500	313.301687002182
msdap_mwmb	10000	1000	1866.14653396606
msdap_mwmb	10000	2000	19052.8128170967
msdap_mwmb	10000	100	14.9305889606476
msdap_mwmb	10000	500	316.682146072388
msdap_mwmb	10000	1000	1952.62117314339
msdap_mwmb	10000	2000	19676.1961328983
